mtcn,transactiontype,location_id,locationname,reccountry,paycountry,account,direction,address,loccurrencycode,payprincipalusd,subagentcommchargesusd,subagentcommfxusd,shareoffxusd,shareofchargesusd,payprincipalloc,subagentcommfxloc,subagentcommchargesloc,shareoffxloc,shareofchargesloc,recprincipalusd,totalchargesusd,recprincipalloc,totalchargesloc,recdate,paydate,setdate,repdate
6522060788,T,72,SOULEYMANE DIALLO MEDINA,ITALY,SENEGAL,ADJ063678,I,"RUE 15 X 16 MEDINA, DAKAR,",EUR,115.92,0.52,0.0,0.0,0.73,106.71,0.0,0.48,0.0,0.68,115.92,4.89,106.71,4.5,2024-07-11,2024-07-12,2024-07-12,2024-07-12
8439127408,T,929,BAYO ABDOULAYE,CANADA,SENEGAL,ADJ356147,I,YAMATOGNE EN VILLE MORAIN PRES POLICE,EUR,65.9,0.0,0.0,0.57,0.66,60.98,0.0,0.0,0.53,0.61,69.68,4.4,64.48,4.07,2024-07-10,2024-07-12,2024-07-12,2024-07-12
3479550944,T,618,GIFT SUARL,ITALY,SENEGAL,ADJ350778,I,IMMEUBLE 140 HANN MARISTE,EUR,136.72,0.51,0.0,0.0,0.74,125.5,0.0,0.47,0.0,0.67,136.72,4.9,125.5,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
7789357362,T,1068,BARRY MAMADOU ABDOULAYE,ITALY,SENEGAL,ADJ358501,I,BIGNONA QUARTIER HLM 72,EUR,202.08,0.62,0.0,0.0,0.74,185.5,0.0,0.57,0.0,0.67,202.08,4.9,185.5,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6379094371,T,1165,SENE GLOBAL SERVICES ONCAD,SWITZERLAND,SENEGAL,ADJ431134,I,ONCAD MBOUR ROND POINT,EUR,558.67,1.7,7.03,8.27,2.01,512.84,6.45,1.56,7.59,1.84,613.81,13.39,563.46,12.29,2024-07-12,2024-07-12,2024-07-12,2024-07-12
1387251211,T,949,DIENG FALILOU GALASS POSTE SANTE,FRANCE,SENEGAL,ADJ357094,I,QUARTIER DEPOT EN FACE POSTE SANTE,EUR,24.91,0.27,0.0,0.0,0.31,22.87,0.0,0.25,0.0,0.29,24.91,2.07,22.87,1.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3669779130,T,792,MBAYE CHEIKH MODOU MARCHE SOR,ITALY,SENEGAL,ADJ353814,I,MARCHE SOR SAINT LOUIS,EUR,82.8,0.4,0.0,0.0,0.47,76.22,0.0,0.37,0.0,0.43,82.8,3.15,76.22,2.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
9634065345,T,823,DEFA GROUPE JVC,LUXEMBOURG,SENEGAL,ADJ354716,I,LIBERTE 6 COTE JVC,EUR,81.7,0.52,0.0,0.0,0.62,75.0,0.0,0.48,0.0,0.56,81.7,4.35,75.0,3.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6589783585,T,1056,GUEYE KHADIM PENC MBAYE WADE,ITALY,SENEGAL,ADJ358709,I,PENC MBAYE WADE PRES STATION DDD,EUR,182.68,0.62,0.0,0.0,0.74,167.69,0.0,0.57,0.0,0.67,182.68,4.9,167.69,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6605821156,T,645,BASSOUM THIERNO ABDOUL,FRANCE,SENEGAL,ADJ351317,I,KEUR MASSAR DAROU MISSETTE,EUR,397.44,0.56,0.0,0.0,0.79,365.88,0.0,0.51,0.0,0.73,397.44,6.41,365.88,5.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
269169794,T,268,HORIZON FACE STATION,ITALY,SENEGAL,ADJ065988,I,"FACE STATION TOTAL BABA GUEYE, KAOLACK",EUR,166.07,0.69,0.0,0.0,0.74,152.45,0.0,0.64,0.0,0.67,166.07,4.9,152.45,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2250997528,T,862,DIAGNE MAMADOU,SENEGAL,GUINEA,ADJ355069,O,GARAGE CARREFOUR DE SALY,EUR,35.14,0.07,0.11,0.13,0.09,32.26,0.1,0.07,0.12,0.08,35.99,0.58,33.04,0.53,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2943260951,T,503,DIEME ARA,FRANCE,SENEGAL,ADJ068123,I,KAFONTINE HOTEL COULEUR CAFE,EUR,99.36,0.39,0.0,0.0,0.55,91.47,0.0,0.36,0.0,0.51,99.36,3.69,91.47,3.4,2024-07-11,2024-07-12,2024-07-12,2024-07-12
8222880232,T,1093,BOUSSO ABDOULAHI CORNICHE BELEL,ITALY,SENEGAL,ADJ355311,I,TOUBA CORNICHE BELEL MARCHE DIANATOU,EUR,212.37,0.63,0.0,0.0,0.73,195.5,0.0,0.58,0.0,0.68,212.37,4.89,195.5,4.5,2024-07-11,2024-07-12,2024-07-12,2024-07-12
1956615081,T,704,GUEYE BUSINESS PRO,ITALY,SENEGAL,ADJ351999,I,QUARTIER THIOCE OUEST MBOUR,EUR,43.58,0.32,0.0,0.0,0.46,40.0,0.0,0.29,0.0,0.42,43.57,3.26,40.0,2.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2781561681,T,725,HORIZON HLM 5 POSTE FINANCE,SOUTH AFRICA,SENEGAL,ADJ352439,I,HLM 5 PRES DE LA POSTE FINANCE,EUR,16.75,0.3,0.03,0.03,0.32,15.42,0.03,0.28,0.03,0.29,16.98,2.1,15.63,1.93,2024-07-11,2024-07-12,2024-07-12,2024-07-12
1765947362,T,816,DEFA GROUPE SEDIMA,SPAIN,SENEGAL,ADJ354695,I,ROND POINT SEDIMA,EUR,108.63,0.56,0.0,0.0,0.65,100.0,0.0,0.51,0.0,0.6,108.63,4.35,100.0,4.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
2082015064,T,146,PAPE IBRAHIMA KH DIOP GM,SENEGAL,BELGIUM,ADJ063919,O,"884 GRAND MBAO EXTENSION, DAKAR, DAKAR,",EUR,108.94,0.44,0.0,0.0,0.63,100.0,0.0,0.41,0.0,0.58,108.94,4.23,100.0,3.89,2024-07-12,2024-07-12,2024-07-12,2024-07-12
1763742953,T,311,HORIZON MLSCES RUFISQUE,ITALY,SENEGAL,ADJ066572,I,CENTRE COMMERCIAL SONADIS RUFISQUE,EUR,708.09,2.26,0.0,0.0,2.37,650.0,0.0,2.07,0.0,2.18,708.09,15.8,650.0,14.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2776567744,T,381,HORIZON VDN,FRANCE,SENEGAL,ADJ067353,I,AUTOPONT VDN,EUR,49.82,0.0,0.0,0.0,0.0,45.73,0.0,0.0,0.0,0.0,49.82,0.0,45.73,0.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5587294633,T,814,DEFA GROUPE ALMADIES2,FRANCE,SENEGAL,ADJ354727,I,KEUR MASSAR ALMADIES 2,EUR,50.22,0.27,0.0,0.0,0.31,46.1,0.0,0.25,0.0,0.29,50.22,2.07,46.1,1.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5005958234,T,1052,PFC CASTORS TERRAIN FOOT,SWITZERLAND,SENEGAL,ADJ358248,I,CASTOR A COTE DU TERRAIN DE FOOTBALL,EUR,83.04,0.53,0.81,0.81,0.54,76.23,0.74,0.49,0.74,0.49,88.44,4.45,81.18,4.09,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4959354998,T,146,PAPE IBRAHIMA KH DIOP GM,TOGO,SENEGAL,ADJ063919,I,"884 GRAND MBAO EXTENSION, DAKAR, DAKAR,",EUR,175.51,0.64,0.0,0.0,0.91,161.57,0.0,0.59,0.0,0.84,175.51,6.05,161.57,5.57,2024-07-11,2024-07-12,2024-07-12,2024-07-12
3811954912,T,696,CISSE YAYA PHCIE PAI,ITALY,SENEGAL,ADJ351164,I,PHARMACIE PAI GUEDIAWAYE,EUR,1660.73,0.97,0.0,0.0,1.08,1524.49,0.0,0.89,0.0,0.99,1660.73,13.06,1524.49,11.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5414210361,T,496,ETS DARADJI SINDICAT,UNITED STATES OF AMERICA,SENEGAL,ADJ067979,I,PIKINE ICOTAF FACE MARCHE SYNDICAT,EUR,186.85,1.08,1.77,1.97,1.2,171.52,1.63,0.99,1.81,1.1,200.0,8.0,183.59,7.34,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9162601227,T,1006,NDIAYE DAOUDA PETIT MBAO,UNITED KINGDOM,SENEGAL,ADJ357588,I,PETIT MBAO DEUXIEME PORTE,EUR,82.8,0.44,1.07,1.26,0.52,76.22,0.99,0.41,1.16,0.48,91.17,3.74,83.93,3.45,2024-07-11,2024-07-12,2024-07-12,2024-07-12
2769574879,T,560,LOM & SINE BUSINESS,SENEGAL,GAMBIA,ADJ069487,O,VILLA 501 CAMBERENE 2,EUR,23.12,0.08,0.19,0.27,0.12,21.22,0.18,0.08,0.25,0.11,24.91,0.82,22.87,0.76,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9051808668,T,834,SECK FATOU,FRANCE,SENEGAL,ADJ353935,I,"MBACKE ESCALE, COTE DU RAIL",EUR,83.64,0.22,0.0,0.0,0.27,77.0,0.0,0.2,0.0,0.24,83.64,2.06,77.0,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
1065387691,T,789,SECK FATOU MOSQUEE KAEL,ITALY,SENEGAL,ADJ353924,I,MBACKE FACE MOSQUEE KAEL,EUR,249.11,0.9,0.0,0.0,1.06,228.67,0.0,0.82,0.0,0.97,249.11,7.08,228.67,6.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3099269573,T,599,SIDIBE SEYDOU NGUINTH,CAMEROON,SENEGAL,ADJ350295,I,NGUINTH EXTENSION FACE PHARMACIE,EUR,24.91,0.08,0.0,0.0,0.11,22.87,0.0,0.07,0.0,0.1,24.91,0.75,22.87,0.69,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9312808182,T,949,DIENG FALILOU GALASS POSTE SANTE,FRANCE,SENEGAL,ADJ357094,I,QUARTIER DEPOT EN FACE POSTE SANTE,EUR,81.7,0.24,0.0,0.0,0.28,75.0,0.0,0.22,0.0,0.26,81.7,2.17,75.0,1.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9615147599,T,948,FALL ADAMA GARAGE DKR TAMBA,FRANCE,SENEGAL,ADJ356916,I,RES GARAGE DAKAR A TAMBACOUNDA,EUR,49.68,0.27,0.0,0.0,0.31,45.73,0.0,0.25,0.0,0.28,49.68,2.06,45.73,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
6165032080,T,85,FATOU SEMBENE,SENEGAL,TOGO,ADJ062590,O,"149 CITE EL HADJI MALICK SY, OUAKAM EXTENSION, LIMITS SI998574, DAKAR, DAKAR,",EUR,166.07,0.24,0.0,0.0,0.35,152.45,0.0,0.22,0.0,0.32,166.07,2.33,152.45,2.13,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9579092693,T,85,FATOU SEMBENE,CONGO,SENEGAL,ADJ062590,I,"149 CITE EL HADJI MALICK SY, OUAKAM EXTENSION, LIMITS SI998574, DAKAR, DAKAR,",EUR,32.03,0.2,0.0,0.0,0.29,29.4,0.0,0.18,0.0,0.26,32.03,1.92,29.4,1.76,2024-07-12,2024-07-12,2024-07-12,2024-07-12
1889395377,T,594,NDOYE ABLAYE MINAME,ITALY,SENEGAL,ADJ066846,I,TOUBA DAROU MINAME,EUR,264.96,0.46,0.0,0.0,0.66,243.92,0.0,0.42,0.0,0.6,264.96,5.32,243.92,4.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
1592599283,T,738,TALL NDEYE ROKHAYA,FRANCE,SENEGAL,ADJ352891,I,SALY COTE DU COMPLEXE TANIT,EUR,54.31,0.26,0.0,0.0,0.31,50.0,0.0,0.24,0.0,0.28,54.31,2.06,50.0,1.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
9869797427,T,798,KHELCOM BUSINESS SERVICES,GERMANY,SENEGAL,ADJ352714,I,ZONE INDUSTRIELLE MBOUR FACE ECOLE ELEMENTAIRE,EUR,249.84,0.55,0.0,0.0,0.64,230.0,0.0,0.5,0.0,0.59,249.84,4.24,230.0,3.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
3137128652,T,85,FATOU SEMBENE,SENEGAL,FRANCE,ADJ062590,O,"149 CITE EL HADJI MALICK SY, OUAKAM EXTENSION, LIMITS SI998574, DAKAR, DAKAR,",EUR,786.16,3.54,0.01,0.01,5.06,721.67,0.01,3.25,0.01,4.64,786.21,33.71,721.71,30.95,2024-07-12,2024-07-12,2024-07-12,2024-07-12
3329754765,T,738,TALL NDEYE ROKHAYA,FRANCE,SENEGAL,ADJ352891,I,SALY COTE DU COMPLEXE TANIT,EUR,43.23,0.25,0.0,0.0,0.3,40.0,0.0,0.23,0.0,0.27,43.23,2.05,40.0,1.9,2024-07-10,2024-07-12,2024-07-12,2024-07-12
1407677296,T,816,DEFA GROUPE SEDIMA,ITALY,SENEGAL,ADJ354695,I,ROND POINT SEDIMA,EUR,41.4,0.4,0.0,0.0,0.47,38.11,0.0,0.37,0.0,0.43,41.4,3.15,38.11,2.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
7875174769,T,792,MBAYE CHEIKH MODOU MARCHE SOR,UNITED STATES OF AMERICA,SENEGAL,ADJ353814,I,MARCHE SOR SAINT LOUIS,EUR,55.38,0.47,1.23,1.44,0.55,51.24,1.13,0.43,1.33,0.51,65.0,3.99,60.14,3.69,2024-07-05,2024-07-12,2024-07-12,2024-07-12
226549475,T,699,DIALLO AMADOU KORKA TENGHORY,FRANCE,SENEGAL,ADJ351911,I,QUARTIER TENGHORY ZONE BANDE,EUR,52.4,0.22,0.0,0.0,0.31,48.1,0.0,0.2,0.0,0.29,52.4,2.07,48.1,1.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4365875294,T,85,FATOU SEMBENE,BELGIUM,SENEGAL,ADJ062590,I,"149 CITE EL HADJI MALICK SY, OUAKAM EXTENSION, LIMITS SI998574, DAKAR, DAKAR,",EUR,124.55,0.42,0.0,0.0,0.6,114.33,0.0,0.39,0.0,0.55,124.56,4.35,114.34,3.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
553875815,T,837,TAKKOU LIGUEYE,GABON,SENEGAL,ADJ352033,I,"KEUR MASSAR, TIVAOUNE PEULH",EUR,165.6,1.06,0.0,0.0,1.24,152.45,0.0,0.97,0.0,1.14,165.6,8.28,152.45,7.62,2024-07-11,2024-07-12,2024-07-12,2024-07-12
5465899467,T,812,NDIAYE DAOUDA BS CITE DES EAUX,SPAIN,SENEGAL,ADJ353485,I,CITE DES EAUX,EUR,54.31,0.55,0.0,0.0,0.64,50.0,0.0,0.5,0.0,0.59,54.31,4.24,50.0,3.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
1564497508,T,858,KANE THIERNO HAMET,GABON,SENEGAL,ADJ354552,I,QUARTIER OUKAZA EN FACE RADIO DAAKA FM,EUR,1660.73,10.58,0.0,0.0,12.46,1524.49,0.0,9.72,0.0,11.43,1660.73,83.04,1524.49,76.22,2024-07-12,2024-07-12,2024-07-12,2024-07-12
112221360,T,1074,SIDIBE SEYDOU MARCHE CENTRAL,FRANCE,SENEGAL,ADJ358523,I,MARCHE CENTRAL THIES,EUR,109.61,0.42,0.0,0.0,0.6,100.62,0.0,0.39,0.0,0.55,109.61,4.35,100.62,3.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4590456144,T,146,PAPE IBRAHIMA KH DIOP GM,SENEGAL,FRANCE,ADJ063919,O,"884 GRAND MBAO EXTENSION, DAKAR, DAKAR,",EUR,108.94,0.82,0.0,0.0,1.17,100.0,0.0,0.76,0.0,1.08,108.94,7.81,100.0,7.17,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2086279508,T,914,GUEYE KHADIM GARAGE DAROU MOUSTY,GREECE,SENEGAL,ADJ355948,I,TOUBA GARAGE DE DAROU MOUSTY,EUR,211.82,0.69,0.0,0.0,0.81,195.0,0.0,0.64,0.0,0.75,211.82,5.43,195.0,5.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
7463571858,T,798,KHELCOM BUSINESS SERVICES,CAMEROON,SENEGAL,ADJ352714,I,ZONE INDUSTRIELLE MBOUR FACE ECOLE ELEMENTAIRE,EUR,64.01,0.24,0.0,0.0,0.29,58.76,0.0,0.22,0.0,0.26,64.01,1.92,58.76,1.76,2024-07-12,2024-07-12,2024-07-12,2024-07-12
9804890180,T,788,SECK FATOU MICROCRED,ITALY,SENEGAL,ADJ353946,I,TOUBA 1001 EN FACE MICROCRED,EUR,212.97,0.62,0.0,0.0,0.74,195.5,0.0,0.57,0.0,0.67,212.97,4.9,195.5,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
1456064870,T,1077,NDIAYE DAOUDA TOURNAL FALLOU,SWITZERLAND,SENEGAL,ADJ358897,I,TOURNAL FALLOU WARGA PIKINE GARAGE,EUR,17.29,0.71,0.21,0.25,0.84,15.92,0.2,0.65,0.23,0.77,18.96,5.58,17.45,5.13,2024-07-11,2024-07-12,2024-07-12,2024-07-12
5634618838,T,114,EQUINOXES VOYAGES SENEGAL SARL,GERMANY,SENEGAL,ADJ062534,I,"KAWSARA LAYE CAMBERENE, SI857802, DAKAR,",EUR,129.68,0.4,0.0,0.0,0.56,120.0,0.0,0.36,0.0,0.52,129.68,4.21,120.0,3.9,2024-07-10,2024-07-12,2024-07-12,2024-07-12
2819272168,T,72,SOULEYMANE DIALLO MEDINA,FRANCE,SENEGAL,ADJ063678,I,"RUE 15 X 16 MEDINA, DAKAR,",EUR,43.17,0.21,0.0,0.0,0.29,40.0,0.0,0.19,0.0,0.27,43.17,2.05,40.0,1.9,2024-07-04,2024-07-12,2024-07-12,2024-07-12
9432433569,T,867,NDIAYE DAOUDA BS ZAC TAPIS ROUGE,SENEGAL,MOROCCO,ADJ353540,O,ZAC MBAO EN FACE TAPIS ROUGE,EUR,1584.73,8.78,9.69,11.4,10.33,1454.73,8.89,8.06,10.46,9.48,1660.73,68.84,1524.49,63.19,2024-07-12,2024-07-12,2024-07-12,2024-07-12
624782123,T,367,BA IBRAHIMA MEDINA,FRANCE,SENEGAL,ADJ066154,I,RUE 37 X 29 MEDINA,EUR,247.12,0.4,0.0,0.0,0.57,228.67,0.0,0.36,0.0,0.52,247.12,4.21,228.67,3.9,2024-07-10,2024-07-12,2024-07-12,2024-07-12
8101012084,T,923,HORIZON FOUNDIOUGNE,FRANCE,SENEGAL,ADJ356400,I,MARCHE CENTRAL FOUNDIOUGNE,EUR,301.76,0.62,0.0,0.0,0.65,277.01,0.0,0.57,0.0,0.6,301.75,4.35,277.0,3.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6449685786,T,72,SOULEYMANE DIALLO MEDINA,GABON,SENEGAL,ADJ063678,I,"RUE 15 X 16 MEDINA, DAKAR,",EUR,581.25,3.05,0.0,0.0,4.36,533.57,0.0,2.8,0.0,4.0,581.25,29.06,533.57,26.68,2024-07-12,2024-07-12,2024-07-12,2024-07-12
1852696945,T,673,FALL ADAMA ECOLE NORD,FRANCE,SENEGAL,ADJ352352,I,GOUDIRY ECOLE NORD,EUR,581.25,0.96,0.0,0.0,1.07,533.57,0.0,0.88,0.0,0.98,581.25,8.7,533.57,7.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
2105184732,T,814,DEFA GROUPE ALMADIES2,FRANCE,SENEGAL,ADJ354727,I,KEUR MASSAR ALMADIES 2,EUR,463.68,1.94,0.0,0.0,2.28,426.85,0.0,1.79,0.0,2.1,463.69,15.21,426.86,14.0,2024-07-11,2024-07-12,2024-07-12,2024-07-12
3313151878,T,560,LOM & SINE BUSINESS,SPAIN,SENEGAL,ADJ069487,I,VILLA 501 CAMBERENE 2,EUR,871.88,1.03,0.0,0.0,1.47,800.36,0.0,0.95,0.0,1.35,871.88,9.8,800.36,9.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
8202616342,T,1160,ALLAINCE BAZICS IMMO U 17,FRANCE,SENEGAL,ADJ430968,I,PARCELLES ASSAINIES UNITE 17 EGLISE,EUR,348.69,0.74,0.0,0.0,0.87,321.0,0.0,0.68,0.0,0.8,348.69,6.41,321.0,5.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
7887626540,T,842,FALL ADAMA TAMBA CAMP MILITAIRE,SPAIN,SENEGAL,ADJ353562,I,TAMBA EN FACE CAMP MILITAIRE,EUR,54.47,0.58,0.0,0.0,0.64,50.0,0.0,0.53,0.0,0.59,54.47,4.25,50.0,3.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
7236959381,T,146,PAPE IBRAHIMA KH DIOP GM,ITALY,SENEGAL,ADJ063919,I,"884 GRAND MBAO EXTENSION, DAKAR, DAKAR,",EUR,108.94,0.34,0.0,0.0,0.47,100.0,0.0,0.31,0.0,0.44,108.94,3.16,100.0,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4705342005,T,168,ALMANZIL TRAVEL,CENTRAL AFRICA,SENEGAL,ADJ063953,I,MERMOZ COMICO,EUR,329.5,1.31,0.0,0.0,1.85,304.9,0.0,1.2,0.0,1.72,329.5,12.36,304.9,11.43,2024-07-10,2024-07-12,2024-07-12,2024-07-12
83671188,T,21,SAHM MUSIC SAHM,ITALY,SENEGAL,ADJ063173,I,"MARCHE SAM, SI857802, DAKAR, GUEDIAWAYE,",EUR,33.21,0.34,0.0,0.0,0.47,30.49,0.0,0.31,0.0,0.44,33.21,3.16,30.49,2.9,2024-07-12,2024-07-12,2024-07-12,2024-07-12
219766590,T,867,NDIAYE DAOUDA BS ZAC TAPIS ROUGE,SENEGAL,BENIN,ADJ353540,O,ZAC MBAO EN FACE TAPIS ROUGE,EUR,2491.09,3.18,0.0,0.0,3.74,2286.73,0.0,2.92,0.0,3.43,2491.09,24.91,2286.73,22.87,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5869901799,T,1226,ENTREPRISE YACINE DAROU MOUSTY,ITALY,SENEGAL,ADJ431419,I,GARAGE DAROU MOUSTY,EUR,51.16,0.4,0.0,0.0,0.47,47.1,0.0,0.37,0.0,0.43,51.16,3.15,47.1,2.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
1712097445,T,814,DEFA GROUPE ALMADIES2,ITALY,SENEGAL,ADJ354727,I,KEUR MASSAR ALMADIES 2,EUR,272.34,0.9,0.0,0.0,1.06,250.0,0.0,0.82,0.0,0.97,272.34,7.08,250.0,6.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
1643873010,T,844,GUEYE DAOUDA,BELGIUM,SENEGAL,ADJ352934,I,PARCELLE ASSAINIE UNITE 6,EUR,248.4,0.82,0.0,0.0,0.96,228.67,0.0,0.76,0.0,0.89,248.4,6.41,228.67,5.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
7732481098,T,1057,SEYE AMY KOTHIARY,MALTA,SENEGAL,ADJ358808,I,"ROND POINT GARAGE KOTHIARY, TAMBA",EUR,136.18,1.81,0.0,0.0,2.12,125.01,0.0,1.66,0.0,1.95,136.18,14.16,125.01,13.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5037330090,T,269,HORIZON CENTRE I NIASS,FRANCE,SENEGAL,ADJ065966,I,CENTRE COMMERCIAL IBRAHIMA NIASS,EUR,124.2,0.57,0.0,0.0,0.6,114.34,0.0,0.52,0.0,0.55,124.2,4.24,114.34,3.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
4493447356,T,1165,SENE GLOBAL SERVICES ONCAD,ITALY,SENEGAL,ADJ431134,I,ONCAD MBOUR ROND POINT,EUR,166.07,0.62,0.0,0.0,0.74,152.45,0.0,0.57,0.0,0.67,166.07,4.9,152.45,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4119546095,T,1217,DIEUF DIEUL GRD DKR OMS,FRANCE,SENEGAL,ADJ430254,I,GRAND DAKAR EN FACE OMS,EUR,140.31,0.51,0.0,0.0,0.59,130.0,0.0,0.47,0.0,0.55,140.31,4.21,130.0,3.9,2024-07-04,2024-07-12,2024-07-12,2024-07-12
4625240127,T,1191,SECK MAR MARCHE SOR,FRANCE,SENEGAL,ADJ358226,I,"MARCHE SOR PIKINE, SAINT LOUIS",EUR,217.87,0.5,0.0,0.0,0.59,200.0,0.0,0.46,0.0,0.54,217.87,4.35,200.0,3.99,2024-07-12,2024-07-12,2024-07-12,2024-07-12
7549704046,T,816,DEFA GROUPE SEDIMA,ITALY,SENEGAL,ADJ354695,I,ROND POINT SEDIMA,EUR,174.38,0.62,0.0,0.0,0.74,160.07,0.0,0.57,0.0,0.67,174.37,4.9,160.07,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
6438874884,T,812,NDIAYE DAOUDA BS CITE DES EAUX,FRANCE,SENEGAL,ADJ353485,I,CITE DES EAUX,EUR,824.71,1.94,0.0,0.0,2.27,763.0,0.0,1.79,0.0,2.1,824.71,15.13,763.0,14.0,2024-07-06,2024-07-12,2024-07-12,2024-07-12
2069089449,T,742,DIOP CHEIKH LAMP MARNANE,ITALY,SENEGAL,ADJ351494,I,DAROU MARNANE MARCHE,EUR,1063.77,2.57,0.0,0.0,3.68,976.5,0.0,2.36,0.0,3.37,1063.77,24.51,976.5,22.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
7811798190,T,689,DIATTA SECKOU,FRANCE,SENEGAL,ADJ351230,I,SAMINE FACE EGLISE,EUR,32.95,0.21,0.0,0.0,0.31,30.49,0.0,0.2,0.0,0.28,32.95,2.05,30.49,1.9,2024-07-10,2024-07-12,2024-07-12,2024-07-12
5239407761,T,815,DEFA GROUPE DIAKHAYE,ITALY,SENEGAL,ADJ354705,I,DIAKHAYE COTE CLINIQUE,EUR,158.5,0.62,0.0,0.0,0.74,145.5,0.0,0.57,0.0,0.67,158.5,4.9,145.5,4.5,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4117443371,T,161,CHEIKH LAMP DIOP NOUVELLE GARE,ITALY,SENEGAL,ADJ062918,I,"GARE ROUTIERE, SI857802, DIOURBEL, TOUBA,",EUR,82.8,0.33,0.0,0.0,0.47,76.22,0.0,0.3,0.0,0.43,82.8,3.15,76.22,2.9,2024-07-11,2024-07-12,2024-07-12,2024-07-12
521331680,T,964,TERANGA  ALUMINIUM,NETHERLANDS,SENEGAL,ADJ357313,I,SALY DAROU,EUR,54.47,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,54.47,0.0,50.0,0.0,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5896661482,T,142,CHEIKH TIDIANE MBAYE D  MBAYE,FRANCE,SENEGAL,ADJ063908,I,"ARRET DIAL MBAYE, DAKAR,",EUR,130.72,0.73,0.0,0.0,1.05,120.0,0.0,0.67,0.0,0.96,130.72,6.97,120.0,6.4,2024-07-12,2024-07-12,2024-07-12,2024-07-12
5029521464,T,1101,DEFA GROUPE FACE SEDIMA,CENTRAL AFRICA,SENEGAL,ADJ356938,I,"KEUR MASSAR, FACE PORTE SEDIMA",EUR,1613.85,4.23,0.0,0.0,4.98,1481.46,0.0,3.88,0.0,4.57,1613.85,33.21,1481.46,30.49,2024-07-12,2024-07-12,2024-07-12,2024-07-12
4379275412,T,322,ETS TOUBA TRANSFERT PIKINE TIGO,FRANCE,SENEGAL,ADJ066428,I,PIKINE EN FACE AGENCE  TIGO,EUR,82.32,0.39,0.0,0.0,0.55,76.22,0.0,0.36,0.0,0.51,82.32,3.67,76.22,3.4,2024-07-09,2024-07-12,2024-07-12,2024-07-12
